Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_Aaron Gordon,Player_Aaron Holiday,Player_Al Horford,Player_Alex Caruso,Player_Andre Drummond,Player_Andre Iguodala,Player_Andrew Wiggins,Player_Anthony Edwards,Player_Austin Rivers,Player_Ayo Dosunmu,Player_Bam Adebayo,Player_Bismack Biyombo,Player_Bobby Portis,Player_Bogdan Bogdanovi?,Player_Bojan Bogdanovi?,Player_Bones Hyland,Player_Brandon Clarke,Player_Brandon Ingram,Player_Brook Lopez,Player_Bruce Brown,Player_Bryn Forbes,Player_CJ McCollum,Player_Caleb Martin,Player_Cameron Johnson,Player_Cameron Payne,Player_Charles Bassey,Player_Chris Boucher,Player_Chris Paul,Player_Clint Capela,Player_Coby White,Player_D'Angelo Russell,Player_D?vis Bert?ns,Player_Damion Lee,Player_Daniel Theis,Player_Danilo Gallinari,Player_Danny Green,Player_Danuel House Jr.,Player_De'Andre Hunter,Player_De'Anthony Melton,Player_DeMar DeRozan,Player_DeMarcus Cousins,Player_Deandre Ayton,Player_Delon Wright,Player_Derrick Jones Jr.,Player_Derrick White,Player_Desmond Bane,Player_Devin Booker,Player_Devonte' Graham,Player_Dewayne Dedmon,Player_Dillon Brooks,Player_Donovan Mitchell,Player_Dorian Finney-Smith,Player_Draymond Green,Player_Duncan Robinson,Player_Dwight Powell,Player_Elfrid Payton,Player_Eric Paschall,Player_Frank Ntilikina,Player_Fred VanVleet,Player_Furkan Korkmaz,Player_Gabe Vincent,Player_Gary Payton II,Player_Gary Trent Jr.,Player_Georges Niang,Player_Giannis Antetokounmpo,Player_Goran Dragi?,Player_Grant Williams,Player_Grayson Allen,Player_Greg Monroe,Player_Hassan Whiteside,Player_Herbert Jones,Player_Isaiah Joe,Player_Ish Wainright,Player_Ja Morant,Player_JaMychal Green,Player_Jaden McDaniels,Player_Jaden Springer,Player_Jae Crowder,Player_Jalen Brunson,Player_James Harden,Player_Jaren Jackson Jr.,Player_Jarred Vanderbilt,Player_Jarrett Culver,Player_Jaxson Hayes,Player_Jaylen Brown,Player_Jaylen Nowell,Player_Jayson Tatum,Player_Jeff Green,Player_Jevon Carter,Player_Jimmy Butler,Player_Joel Embiid,Player_John Collins,Player_John Konchar,Player_Jonas Valan?i?nas,Player_Jonathan Kuminga,Player_Jordan Clarkson,Player_Jordan Poole,Player_Jose Alvarado,Player_Josh Green,Player_Jrue Holiday,Player_Juan Toscano-Anderson,Player_Karl-Anthony Towns,Player_Kevin Durant,Player_Kevin Huerter,Player_Kevon Looney,Player_Khem Birch,Player_Khris Middleton,Player_Klay Thompson,Player_Kyle Anderson,Player_Kyle Lowry,Player_Kyrie Irving,Player_Landry Shamet,Player_Larry Nance Jr.,Player_Luka Don?i?,Player_Malik Beasley,Player_Marcus Smart,Player_Marquese Chriss,Player_Matisse Thybulle,Player_Max Strus,Player_Maxi Kleber,Player_Mikal Bridges,Player_Mike Conley,Player_Monte Morris,Player_Moses Moody,Player_Naz Reid,Player_Nemanja Bjelica,Player_Nikola Joki?,Player_Nikola Vu?evi?,Player_OG Anunoby,Player_Omer Yurtseven,Player_Onyeka Okongwu,Player_Otto Porter Jr.,Player_P.J. Tucker,Player_Pascal Siakam,Player_Pat Connaughton,Player_Patrick Beverley,Player_Patrick Williams,Player_Paul Reed,Player_Payton Pritchard,Player_Precious Achiuwa,Player_Rayjon Tucker,Player_Reggie Bullock,Player_Robert Williams,Player_Royce O'Neale,Player_Rudy Gobert,Player_Scottie Barnes,Player_Seth Curry,Player_Shake Milton,Player_Spencer Dinwiddie,Player_Stephen Curry,Player_Sterling Brown,Player_Steven Adams,Player_Taurean Prince,Player_Thaddeus Young,Player_Thanasis Antetokounmpo,Player_Tobias Harris,Player_Torrey Craig,Player_Trae Young,Player_Trey Burke,Player_Tristan Thompson,Player_Troy Brown Jr.,Player_Tyler Herro,Player_Tyrese Maxey,Player_Tyus Jones,Player_Victor Oladipo,Player_Wesley Matthews,Player_Will Barton,Player_Yuta Watanabe,Player_Zach LaVine,Player_Ziaire Williams,Pos_Center,Pos_Point Guard,Pos_Power Forward,Pos_Shooting Guard,Pos_Small Forward,Age_Group_Middle-aged,Age_Group_Old,Age_Group_Young
26.0,4,4,38.3,6.8,15.8,0.429,2.3,6.0,0.375,4.5,9.8,0.462,0.5,3.5,3.8,0.933,0.0,5.3,5.3,6.0,0.8,0.3,3.0,2.3,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
29.0,16,0,7.8,0.8,2.1,0.382,0.3,1.0,0.25,0.6,1.1,0.5,0.441,0.1,0.2,0.667,0.3,1.3,1.6,0.4,0.1,0.0,0.4,0.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25.0,22,13,20.4,2.6,4.0,0.659,0.0,0.0,0.0,2.6,4.0,0.659,0.659,0.5,0.8,0.611,2.9,4.8,7.6,2.2,0.4,0.5,0.9,2.3,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33.0,12,12,27.7,4.2,8.5,0.49,0.5,2.3,0.214,3.7,6.2,0.595,0.52,1.8,1.9,0.913,2.3,3.7,5.9,0.7,0.5,1.5,0.9,2.8,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35.0,10,10,29.5,2.5,8.6,0.291,1.3,5.4,0.241,1.2,3.2,0.375,0.366,1.5,1.9,0.789,0.3,3.3,3.6,4.7,1.2,0.7,1.9,2.9,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26.0,17,0,12.3,1.9,4.7,0.4,0.6,1.9,0.303,1.3,2.8,0.468,0.463,0.1,0.4,0.3820000000000001,0.7,1.5,2.2,0.3,0.6,0.1,0.6,1.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
35.0,12,12,28.8,2.1,5.3,0.391,1.5,3.8,0.4,0.6,1.6,0.368,0.531,0.5,0.8,0.667,0.8,2.3,3.1,1.2,0.8,0.3,0.5,2.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21.0,12,12,40.4,7.3,15.2,0.484,2.2,5.8,0.377,5.2,9.4,0.549,0.555,3.9,4.2,0.94,0.5,3.0,3.5,3.9,0.8,0.2,1.8,2.0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,6,6,39.0,8.2,20.8,0.392,2.8,8.5,0.333,5.3,12.3,0.432,0.46,3.0,4.3,0.692,1.8,4.8,6.7,4.8,0.7,0.8,2.5,2.5,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21.0,6,0,21.7,3.0,5.7,0.529,1.7,3.3,0.5,1.3,2.3,0.571,0.676,1.7,2.0,0.833,0.8,2.0,2.8,0.7,0.3,1.8,1.0,3.0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23.0,10,0,17.0,2.1,6.5,0.323,1.1,4.4,0.25,1.0,2.1,0.476,0.408,0.3,0.4,0.75,0.9,2.2,3.1,1.6,1.0,0.5,1.4,0.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30.0,2,2,36.0,5.0,12.0,0.417,3.0,7.0,0.429,2.0,5.0,0.4,0.542,1.5,1.5,1.0,0.5,4.5,5.0,7.0,1.5,0.0,5.5,3.0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25.0,12,0,13.2,1.5,3.2,0.474,0.7,1.3,0.533,0.8,1.9,0.435,0.579,1.3,1.7,0.8,0.3,1.3,1.6,0.9,0.5,0.3,0.4,1.1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25.0,6,6,38.2,8.8,22.2,0.398,1.7,8.0,0.208,7.2,14.2,0.506,0.436,6.2,7.0,0.881,1.0,3.3,4.3,5.7,0.7,0.5,2.7,2.3,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31.0,2,0,3.5,1.0,2.5,0.4,0.0,0.0,0.0,1.0,2.5,0.4,0.4,0.0,0.0,0.3820000000000001,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19.0,13,0,8.1,1.2,2.2,0.536,0.5,1.0,0.538,0.6,1.2,0.533,0.661,0.3,0.5,0.667,0.2,0.5,0.6,0.3,0.2,0.2,0.2,0.3,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22.0,9,9,37.6,9.0,20.4,0.44,1.9,5.6,0.34,7.1,14.9,0.478,0.486,7.2,9.7,0.747,1.4,6.6,8.0,9.8,2.0,0.4,3.6,2.4,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.0,5,5,31.2,5.0,10.2,0.49,2.2,5.2,0.423,2.8,5.0,0.56,0.598,1.8,2.4,0.75,0.2,2.0,2.2,5.4,1.2,0.0,1.6,2.8,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29.0,6,0,21.7,3.7,6.5,0.564,0.3,1.5,0.222,3.3,5.0,0.667,0.59,1.5,1.8,0.818,3.2,2.7,5.8,1.8,0.5,0.3,1.0,2.5,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28.0,12,0,16.5,1.7,4.0,0.417,1.3,3.6,0.372,0.3,0.4,0.8,0.583,0.2,0.2,1.0,0.3,1.2,1.5,0.9,0.3,0.0,0.6,2.5,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,1,0,12.0,3.0,10.0,0.3,0.0,5.0,0.0,3.0,5.0,0.6,0.3,0.0,0.0,0.3820000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23.0,12,0,10.4,0.7,2.0,0.333,0.5,1.7,0.3,0.2,0.3,0.5,0.458,0.1,0.1,1.0,0.2,0.8,1.0,0.8,0.7,0.1,0.5,1.6,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28.0,6,6,31.3,2.3,5.8,0.4,1.2,4.2,0.28,1.2,1.7,0.7,0.5,0.3,0.3,1.0,1.0,4.7,5.7,1.5,0.5,0.2,0.5,2.7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21.0,5,1,21.6,1.8,3.2,0.563,0.0,0.0,0.0,1.8,3.2,0.563,0.563,1.6,2.0,0.8,2.2,3.2,5.4,0.4,0.8,0.8,0.8,3.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29.0,15,1,24.5,3.3,9.1,0.368,1.1,4.1,0.274,2.2,4.9,0.446,0.43,2.8,3.5,0.792,0.3,3.1,3.4,2.1,1.3,0.3,1.7,1.9,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
